,Season_x,Week_x,Date,OffenseTeam,DefenseTeam,Relative_Line,Total,Exp_Pts,mergeCode,offenseTeam,TwoPointConv,Week_y,gameid,Drive_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season_y,Kicker_Pts,date
2051,2009,10.0,11/15,TB,MIA,10.0,42.5,52.5,2009-11/15-TB,TB,0.0,9.0,2009111501,25.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,17.0,7.0,18.0,5.0,0.0,5.0,2.0,0.0,6.0,440.0,2009105545.0,0.4,0.2,24.0,2.0,1.0,1.0,0.0,10.0,2.0,15.0,13.0,31.0,4.0,0.0,4.0,3.0,6.0,517.0,2009107224.0,0.4166666666666667,0.16666666666666666,MIA,2009,21.0,11/15
2052,2009,10.0,11/15,KC,OAK,2.5,36.5,39.0,2009-11/15-KC,KC,0.0,9.0,2009111508,26.0,1.0,1.0,1.0,0.0,10.0,0.0,2.0,18.0,13.0,16.0,6.0,0.0,4.0,1.0,0.0,6.0,420.0,2009105545.0,0.38461538461538464,0.15384615384615385,25.0,2.0,1.0,1.0,0.0,10.0,2.0,14.0,14.0,26.0,4.0,1.0,5.0,2.0,6.0,426.0,2009105407.0,0.4,0.2,OAK,2009,21.0,11/15
2053,2009,10.0,11/15,SEA,ARI,8.5,46.5,55.0,2009-11/15-SEA,SEA,0.0,9.0,2009111509,24.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,19.0,8.0,21.0,5.0,0.0,6.0,2.0,0.0,6.0,453.0,2009107068.0,0.4166666666666667,0.25,26.0,2.0,1.0,0.0,0.0,11.0,1.0,19.0,6.0,17.0,6.0,0.0,7.0,2.0,7.0,461.0,2009107348.0,0.4230769230769231,0.2692307692307692,ARI,2009,8.0,11/15
2054,2009,10.0,11/15,PHI,SD,1.0,47.0,48.0,2009-11/15-PHI,PHI,0.0,9.0,2009111511,23.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,15.0,13.0,21.0,5.0,1.0,4.0,2.0,0.0,7.0,467.0,2009107368.0,0.39130434782608703,0.17391304347826084,21.0,1.0,1.0,0.0,0.0,8.0,2.0,13.0,10.0,21.0,4.0,0.0,2.0,2.0,7.0,473.0,2009107366.0,0.3809523809523809,0.09523809523809523,SD,2009,11.0,11/15
2055,2009,10.0,11/15,GB,DAL,3.0,48.0,51.0,2009-11/15-GB,GB,0.0,9.0,2009111510,23.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,11.0,28.0,4.0,0.0,5.0,3.0,0.0,7.0,524.0,2009107344.0,0.39130434782608703,0.21739130434782608,22.0,2.0,0.0,1.0,0.0,10.0,1.0,17.0,9.0,21.0,5.0,0.0,6.0,2.0,6.0,447.0,2009107207.0,0.4545454545454545,0.2727272727272727,DAL,2009,11.0,11/15
2056,2009,10.0,11/15,NE,IND,2.0,49.0,51.0,2009-11/15-NE,NE,0.0,9.0,2009111512,24.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,10.0,33.0,3.0,1.0,3.0,4.0,0.0,6.0,531.0,2009105548.0,0.375,0.125,23.0,1.0,0.0,1.0,0.0,10.0,1.0,13.0,8.0,17.0,5.0,0.0,5.0,1.0,6.0,464.0,2009107207.0,0.43478260869565216,0.21739130434782608,IND,2009,10.0,11/15
2057,2009,10.0,11/16,CLE,BAL,11.0,39.5,50.5,2009-11/16-CLE,CLE,0.0,9.0,2009111600,23.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.0,2.0,8.0,6.0,0.0,4.0,1.0,0.0,6.0,308.0,2009105421.0,0.39130434782608703,0.17391304347826084,22.0,1.0,1.0,0.0,0.0,11.0,1.0,14.0,6.0,17.0,6.0,0.0,6.0,2.0,6.0,406.0,2009107081.0,0.5,0.2727272727272727,BAL,2009,0.0,11/16
2058,2017,11.0,11/16,TEN,PIT,7.0,44.0,51.0,2017-11/16-TEN,TEN,0.0,10.0,2017111600,23.0,2.0,0.0,2.0,0.0,10.0,0.0,2.0,14.0,13.0,24.0,3.0,1.0,3.0,2.0,0.0,7.0,418.0,2017107422.0,0.43478260869565216,0.13043478260869565,22.0,1.0,0.0,1.0,0.0,10.0,1.0,14.0,8.0,15.0,4.0,1.0,3.0,1.0,7.0,353.0,2017105886.0,0.4545454545454545,0.13636363636363635,PIT,2017,10.0,11/16
2059,2017,11.0,11/19,CHI,DET,3.0,40.5,43.5,2017-11/19-CHI,CHI,0.0,10.0,2017111900,22.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,11.0,10.0,19.0,5.0,0.0,4.0,2.0,0.0,7.0,459.0,2017105941.0,0.4545454545454545,0.18181818181818185,22.0,3.0,1.0,0.0,0.0,9.0,1.0,14.0,8.0,28.0,4.0,0.0,3.0,3.0,7.0,514.0,2017107623.0,0.4090909090909091,0.13636363636363635,DET,2017,10.0,11/19
2060,2017,11.0,11/19,NYG,KC,10.0,45.0,55.0,2017-11/19-NYG,NYG,0.0,10.0,2017111906,22.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,11.0,14.0,5.0,0.0,3.0,1.0,0.0,7.0,362.0,2017107468.0,0.4545454545454545,0.13636363636363635,22.0,2.0,1.0,0.0,0.0,10.0,1.0,17.0,7.0,23.0,4.0,0.0,4.0,3.0,7.0,463.0,2017105764.0,0.4545454545454545,0.18181818181818185,KC,2017,6.0,11/19
2061,2017,11.0,11/19,MIA,TB,1.5,44.0,45.5,2017-11/19-MIA,MIA,0.0,10.0,2017111911,23.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,6.0,22.0,5.0,0.0,5.0,3.0,0.0,8.0,434.0,2017107705.0,0.43478260869565216,0.21739130434782608,22.0,2.0,1.0,0.0,0.0,9.0,1.0,13.0,9.0,21.0,4.0,1.0,4.0,2.0,8.0,455.0,2017107745.0,0.4090909090909091,0.18181818181818185,TB,2017,8.0,11/19
2062,2017,11.0,11/19,GB,BAL,2.5,38.5,41.0,2017-11/19-GB,GB,0.0,10.0,2017111902,21.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,14.0,4.0,0.0,4.0,1.0,0.0,7.0,366.0,2017107481.0,0.42857142857142855,0.19047619047619047,25.0,0.0,0.0,1.0,0.0,11.0,1.0,13.0,9.0,17.0,5.0,0.0,5.0,1.0,7.0,361.0,2017105743.0,0.44,0.2,BAL,2017,0.0,11/19
2064,2017,11.0,11/19,ARI,HOU,2.5,38.0,40.5,2017-11/19-ARI,ARI,0.0,10.0,2017111903,25.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,17.0,6.0,20.0,5.0,1.0,4.0,2.0,0.0,7.0,387.0,2017107404.0,0.36,0.16,25.0,2.0,1.0,0.0,0.0,11.0,1.0,15.0,9.0,26.0,5.0,1.0,5.0,3.0,7.0,432.0,2017107604.0,0.44,0.2,HOU,2017,3.0,11/19
2065,2017,11.0,11/19,CLE,JAX,7.0,37.0,44.0,2017-11/19-CLE,CLE,0.0,10.0,2017111901,25.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,18.0,6.0,16.0,6.0,0.0,3.0,2.0,0.0,7.0,396.0,2017105941.0,0.4,0.12,25.0,1.0,0.0,0.0,0.0,11.0,0.0,13.0,4.0,13.0,7.0,1.0,4.0,1.0,7.0,341.0,2017107463.0,0.44,0.16,JAX,2017,1.0,11/19
2066,2017,11.0,11/19,WAS,NO,9.0,53.0,62.0,2017-11/19-WAS,WAS,0.0,10.0,2017111905,23.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,8.0,26.0,4.0,0.0,3.0,3.0,0.0,8.0,436.0,2017107765.0,0.43478260869565216,0.13043478260869565,20.0,1.0,0.0,0.0,0.0,9.0,1.0,15.0,9.0,18.0,5.0,0.0,4.0,2.0,8.0,354.0,2017107743.0,0.45,0.2,NO,2017,7.0,11/19
2067,2017,11.0,11/19,BUF,LAC,7.0,41.5,48.5,2017-11/19-BUF,BUF,0.0,10.0,2017111907,22.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,13.0,9.0,26.0,4.0,0.0,3.0,3.0,0.0,8.0,416.0,2017107681.0,0.4545454545454545,0.13636363636363635,24.0,1.0,1.0,1.0,0.0,11.0,1.0,16.0,9.0,19.0,5.0,0.0,4.0,2.0,7.0,494.0,2017105946.0,0.4583333333333333,0.16666666666666666,LAC,2017,12.0,11/19
2068,2017,11.0,11/19,CIN,DEN,2.5,38.0,40.5,2017-11/19-CIN,CIN,0.0,10.0,2017111908,22.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,3.0,16.0,6.0,1.0,3.0,2.0,0.0,8.0,297.0,2017107745.0,0.4090909090909091,0.13636363636363635,24.0,3.0,0.0,0.0,0.0,8.0,1.0,14.0,9.0,30.0,4.0,0.0,2.0,3.0,8.0,350.0,2017107766.0,0.3333333333333333,0.08333333333333333,DEN,2017,2.0,11/19
2069,2017,11.0,11/19,OAK,NE,7.0,55.5,62.5,2017-11/19-OAK,OAK,1.0,10.0,2017111909,19.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,6.0,21.0,3.0,0.0,3.0,2.0,0.0,7.0,451.0,2017105746.0,0.4736842105263158,0.15789473684210525,19.0,1.0,1.0,0.0,0.0,9.0,0.0,15.0,5.0,13.0,3.0,0.0,3.0,1.0,7.0,456.0,2017105948.0,0.4736842105263158,0.15789473684210525,NE,2017,0.0,11/19
2070,2017,11.0,11/19,DAL,PHI,6.5,48.5,55.0,2017-11/19-DAL,DAL,0.0,10.0,2017111910,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,8.0,23.0,4.0,0.0,3.0,2.0,0.0,8.0,398.0,2017107749.0,0.42857142857142855,0.14285714285714285,24.0,1.0,1.0,0.0,0.0,11.0,2.0,18.0,11.0,18.0,5.0,0.0,3.0,1.0,7.0,353.0,2017105764.0,0.4583333333333333,0.125,PHI,2017,11.0,11/19
2071,2017,11.0,11/20,SEA,ATL,1.0,46.0,47.0,2017-11/20-SEA,SEA,1.0,10.0,2017112000,25.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,10.0,25.0,5.0,0.0,4.0,3.0,0.0,8.0,518.0,2017107705.0,0.4,0.16,21.0,1.0,1.0,1.0,0.0,7.0,2.0,11.0,11.0,21.0,3.0,0.0,2.0,2.0,8.0,427.0,2017107765.0,0.3333333333333333,0.09523809523809523,ATL,2017,17.0,11/20
2072,2016,11.0,11/17,NO,CAR,3.5,53.5,57.0,2016-11/17-NO,NO,0.0,10.0,2016111700,21.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,10.0,9.0,29.0,3.0,0.0,4.0,3.0,0.0,8.0,508.0,2016107784.0,0.4761904761904762,0.19047619047619047,22.0,2.0,1.0,0.0,0.0,10.0,1.0,14.0,11.0,21.0,4.0,0.0,5.0,2.0,7.0,429.0,2016107644.0,0.4545454545454545,0.2272727272727273,CAR,2016,8.0,11/17
2073,2016,11.0,11/20,TEN,IND,3.0,54.0,57.0,2016-11/20-TEN,TEN,0.0,10.0,2016112004,22.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,12.0,9.0,37.0,4.0,0.0,3.0,4.0,0.0,8.0,462.0,2016107785.0,0.4090909090909091,0.13636363636363635,22.0,2.0,1.0,1.0,0.0,10.0,2.0,17.0,10.0,26.0,4.0,0.0,4.0,3.0,7.0,461.0,2016105907.0,0.4545454545454545,0.18181818181818185,IND,2016,6.0,11/20
2074,2016,11.0,11/20,JAX,DET,5.5,47.0,52.5,2016-11/20-JAX,JAX,0.0,10.0,2016112003,22.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,20.0,7.0,22.0,4.0,0.0,4.0,2.0,0.0,8.0,486.0,2016107782.0,0.4545454545454545,0.18181818181818185,19.0,2.0,1.0,0.0,0.0,8.0,1.0,10.0,7.0,22.0,3.0,0.0,1.0,2.0,7.0,409.0,2016105903.0,0.42105263157894735,0.05263157894736842,DET,2016,9.0,11/20
2075,2016,11.0,11/20,TB,KC,7.0,45.0,52.0,2016-11/20-TB,TB,0.0,10.0,2016112005,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,9.0,27.0,4.0,0.0,3.0,3.0,0.0,8.0,459.0,2016107785.0,0.42857142857142855,0.14285714285714285,21.0,2.0,0.0,0.0,0.0,10.0,1.0,16.0,6.0,19.0,4.0,0.0,4.0,2.0,8.0,487.0,2016107843.0,0.4761904761904762,0.19047619047619047,KC,2016,14.0,11/20
2076,2016,11.0,11/20,CHI,NYG,7.0,41.5,48.5,2016-11/20-CHI,CHI,0.0,10.0,2016112007,21.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,7.0,14.0,5.0,0.0,4.0,1.0,0.0,7.0,383.0,2016106002.0,0.4761904761904762,0.19047619047619047,25.0,1.0,1.0,0.0,0.0,10.0,2.0,19.0,9.0,19.0,5.0,0.0,3.0,2.0,7.0,471.0,2016107583.0,0.4,0.12,NYG,2016,10.0,11/20
2077,2016,11.0,11/20,ARI,MIN,2.0,40.0,42.0,2016-11/20-ARI,ARI,0.0,10.0,2016112006,23.0,2.0,1.0,0.0,0.0,11.0,0.0,1.0,18.0,7.0,22.0,5.0,0.0,4.0,2.0,0.0,7.0,444.0,2016106067.0,0.4782608695652174,0.17391304347826084,21.0,2.0,1.0,0.0,0.0,9.0,2.0,14.0,11.0,24.0,4.0,0.0,3.0,2.0,8.0,401.0,2016107865.0,0.42857142857142855,0.14285714285714285,MIN,2016,6.0,11/20
2078,2016,11.0,11/20,BUF,CIN,2.5,48.0,50.5,2016-11/20-BUF,BUF,0.0,10.0,2016112000,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,10.0,27.0,4.0,0.0,3.0,3.0,0.0,7.0,460.0,2016105921.0,0.42857142857142855,0.14285714285714285,22.0,2.0,1.0,0.0,0.0,10.0,1.0,13.0,9.0,24.0,4.0,0.0,3.0,2.0,7.0,483.0,2016106061.0,0.4545454545454545,0.13636363636363635,CIN,2016,12.0,11/20
2079,2016,11.0,11/20,BAL,DAL,7.0,44.5,51.5,2016-11/20-BAL,BAL,0.0,10.0,2016112002,24.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,16.0,10.0,18.0,5.0,0.0,3.0,1.0,0.0,7.0,395.0,2016107503.0,0.375,0.125,20.0,1.0,1.0,0.0,0.0,9.0,2.0,12.0,9.0,19.0,4.0,0.0,2.0,2.0,7.0,417.0,2016107707.0,0.45,0.1,DAL,2016,6.0,11/20
2080,2016,11.0,11/20,CLE,PIT,8.5,45.5,54.0,2016-11/20-CLE,CLE,0.0,10.0,2016112001,19.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,16.0,5.0,15.0,5.0,0.0,4.0,1.0,0.0,8.0,316.0,2016107781.0,0.4736842105263158,0.21052631578947367,22.0,1.0,1.0,0.0,0.0,9.0,1.0,12.0,10.0,24.0,4.0,0.0,3.0,2.0,7.0,386.0,2016107565.0,0.4090909090909091,0.13636363636363635,PIT,2016,3.0,11/20
2082,2016,11.0,11/20,SF,NE,11.5,51.5,63.0,2016-11/20-SF,SF,0.0,10.0,2016112009,23.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,16.0,9.0,18.0,5.0,0.0,3.0,1.0,0.0,7.0,400.0,2016107567.0,0.39130434782608703,0.13043478260869565,20.0,1.0,1.0,1.0,0.0,9.0,2.0,17.0,10.0,21.0,4.0,0.0,3.0,2.0,7.0,455.0,2016106047.0,0.45,0.15,NE,2016,5.0,11/20
2083,2016,11.0,11/20,PHI,SEA,6.5,43.0,49.5,2016-11/20-PHI,PHI,1.0,10.0,2016112010,25.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,17.0,11.0,21.0,4.0,0.0,3.0,2.0,0.0,8.0,451.0,2016107847.0,0.4,0.12,21.0,1.0,1.0,0.0,0.0,10.0,1.0,15.0,10.0,20.0,4.0,0.0,3.0,2.0,8.0,451.0,2016107868.0,0.4761904761904762,0.14285714285714285,SEA,2016,1.0,11/20
2084,2016,11.0,11/20,GB,WAS,3.0,48.5,51.5,2016-11/20-GB,GB,0.0,10.0,2016112011,21.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,19.0,9.0,27.0,3.0,0.0,3.0,3.0,0.0,8.0,452.0,2016107785.0,0.42857142857142855,0.14285714285714285,20.0,2.0,1.0,0.0,0.0,9.0,1.0,14.0,7.0,20.0,4.0,0.0,3.0,2.0,7.0,441.0,2016106045.0,0.45,0.15,WAS,2016,9.0,11/20
2085,2016,11.0,11/21,HOU,OAK,6.5,46.0,52.5,2016-11/21-HOU,HOU,0.0,10.0,2016112100,22.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,15.0,11.0,19.0,4.0,0.0,3.0,2.0,0.0,7.0,378.0,2016106083.0,0.4090909090909091,0.13636363636363635,22.0,1.0,1.0,0.0,0.0,9.0,2.0,16.0,9.0,22.0,5.0,0.0,4.0,2.0,7.0,443.0,2016105923.0,0.4090909090909091,0.18181818181818185,OAK,2016,8.0,11/21
2086,2015,11.0,11/19,TEN,JAX,3.0,41.5,44.5,2015-11/19-TEN,TEN,0.0,10.0,2015111900,23.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,11.0,8.0,14.0,5.0,0.0,7.0,1.0,0.0,8.0,424.0,2015109363.0,0.43478260869565216,0.3043478260869565,24.0,2.0,0.0,0.0,0.0,9.0,1.0,15.0,8.0,24.0,5.0,1.0,7.0,3.0,7.0,436.0,2015107703.0,0.375,0.2916666666666667,JAC,2015,14.0,11/19
2087,2015,11.0,11/22,WAS,CAR,7.0,44.5,51.5,2015-11/22-WAS,WAS,0.0,10.0,2015112206,21.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,12.0,7.0,22.0,4.0,0.0,5.0,2.0,0.0,7.0,407.0,2015107762.0,0.3809523809523809,0.2380952380952381,26.0,1.0,0.0,0.0,0.0,11.0,1.0,17.0,10.0,19.0,5.0,0.0,7.0,2.0,8.0,458.0,2015109444.0,0.4230769230769231,0.2692307692307692,CAR,2015,2.0,11/22
2088,2015,11.0,11/22,DET,OAK,1.5,50.0,51.5,2015-11/22-DET,DET,0.0,10.0,2015112201,23.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,14.0,9.0,19.0,5.0,0.0,7.0,2.0,0.0,7.0,462.0,2015107621.0,0.43478260869565216,0.3043478260869565,23.0,2.0,1.0,1.0,0.0,10.0,2.0,17.0,13.0,26.0,4.0,0.0,7.0,2.0,8.0,541.0,2015109426.0,0.43478260869565216,0.3043478260869565,OAK,2015,13.0,11/22
2089,2015,11.0,11/22,MIA,DAL,2.0,45.0,47.0,2015-11/22-MIA,MIA,0.0,10.0,2015112207,23.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,6.0,20.0,5.0,1.0,7.0,2.0,0.0,8.0,448.0,2015107983.0,0.43478260869565216,0.3043478260869565,20.0,1.0,0.0,0.0,0.0,9.0,1.0,13.0,8.0,17.0,5.0,1.0,6.0,2.0,8.0,373.0,2015109427.0,0.45,0.3,DAL,2015,2.0,11/22
2090,2015,11.0,11/22,IND,ATL,3.5,47.5,51.0,2015-11/22-IND,IND,0.0,10.0,2015112202,26.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,18.0,8.0,24.0,6.0,0.0,7.0,2.0,0.0,7.0,492.0,2015107505.0,0.4615384615384616,0.2692307692307692,22.0,2.0,0.0,0.0,0.0,9.0,1.0,12.0,7.0,17.0,4.0,1.0,6.0,2.0,7.0,380.0,2015107424.0,0.4090909090909091,0.2727272727272727,ATL,2015,6.0,11/22
2091,2015,11.0,11/22,STL,BAL,3.0,41.5,44.5,2015-11/22-STL,STL,0.0,10.0,2015112208,27.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,15.0,11.0,17.0,7.0,1.0,7.0,1.0,0.0,8.0,360.0,2015109424.0,0.4074074074074074,0.25925925925925924,23.0,1.0,1.0,0.0,0.0,9.0,2.0,15.0,12.0,22.0,5.0,0.0,7.0,2.0,7.0,361.0,2015107645.0,0.39130434782608703,0.3043478260869565,BAL,2015,6.0,11/22
2092,2015,11.0,11/22,HOU,NYJ,4.0,40.0,44.0,2015-11/22-HOU,HOU,0.0,10.0,2015112203,25.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,18.0,5.0,22.0,7.0,1.0,6.0,2.0,0.0,7.0,405.0,2015107643.0,0.44,0.24,25.0,2.0,1.0,1.0,0.0,10.0,2.0,15.0,12.0,25.0,5.0,1.0,5.0,2.0,8.0,477.0,2015109364.0,0.4,0.2,NYJ,2015,6.0,11/22
2093,2015,11.0,11/22,TB,PHI,6.5,45.5,52.0,2015-11/22-TB,TB,0.0,10.0,2015112204,21.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,15.0,11.0,23.0,3.0,1.0,6.0,2.0,0.0,8.0,474.0,2015109424.0,0.42857142857142855,0.2857142857142857,24.0,3.0,0.0,0.0,0.0,11.0,1.0,14.0,7.0,26.0,5.0,1.0,6.0,3.0,7.0,460.0,2015107786.0,0.4583333333333333,0.25,PHI,2015,8.0,11/22
2094,2015,11.0,11/22,CHI,DEN,2.0,41.5,43.5,2015-11/22-CHI,CHI,1.0,10.0,2015112200,22.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,13.0,12.0,28.0,4.0,1.0,6.0,3.0,0.0,7.0,475.0,2015109301.0,0.4090909090909091,0.2727272727272727,23.0,1.0,1.0,1.0,0.0,9.0,2.0,16.0,12.0,22.0,5.0,0.0,4.0,2.0,7.0,371.0,2015109287.0,0.39130434782608703,0.17391304347826084,DEN,2015,10.0,11/22
2095,2015,11.0,11/22,CIN,ARI,4.0,48.0,52.0,2015-11/22-CIN,CIN,0.0,10.0,2015112209,22.0,2.0,0.0,1.0,0.0,8.0,0.0,2.0,14.0,10.0,24.0,4.0,1.0,5.0,2.0,0.0,7.0,408.0,2015109243.0,0.3636363636363637,0.2272727272727273,23.0,2.0,0.0,1.0,0.0,10.0,1.0,17.0,8.0,24.0,5.0,0.0,6.0,2.0,7.0,414.0,2015107646.0,0.43478260869565216,0.2608695652173913,ARI,2015,8.0,11/22
2096,2015,11.0,11/22,SF,SEA,14.0,40.0,54.0,2015-11/22-SF,SF,0.0,10.0,2015112210,22.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,14.0,8.0,12.0,7.0,1.0,8.0,1.0,0.0,7.0,366.0,2015107427.0,0.4545454545454545,0.3636363636363637,22.0,1.0,1.0,0.0,0.0,10.0,2.0,15.0,8.0,22.0,5.0,1.0,8.0,2.0,7.0,400.0,2015107567.0,0.4545454545454545,0.3636363636363637,SEA,2015,7.0,11/22
2097,2015,11.0,11/22,SD,KC,3.0,45.5,48.5,2015-11/22-SD,SD,0.0,10.0,2015112211,20.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,18.0,7.0,19.0,4.0,0.0,8.0,2.0,0.0,7.0,454.0,2015107506.0,0.5,0.4,22.0,0.0,0.0,0.0,0.0,10.0,1.0,17.0,5.0,12.0,4.0,1.0,7.0,1.0,7.0,360.0,2015107625.0,0.4545454545454545,0.3181818181818182,KC,2015,5.0,11/22
2098,2015,11.0,11/23,BUF,NE,7.0,47.5,54.5,2015-11/23-BUF,BUF,0.0,10.0,2015112300,23.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,9.0,23.0,5.0,1.0,7.0,2.0,0.0,7.0,437.0,2015107721.0,0.43478260869565216,0.3043478260869565,23.0,1.0,1.0,0.0,0.0,10.0,2.0,19.0,10.0,17.0,5.0,0.0,8.0,1.0,8.0,423.0,2015108002.0,0.43478260869565216,0.3478260869565217,NE,2015,13.0,11/23
2099,2014,11.0,11/13,BUF,MIA,4.0,41.0,45.0,2014-11/13-BUF,BUF,0.0,10.0,2014111300,24.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,20.0,4.0,0.0,5.0,2.0,0.0,7.0,393.0,2014105581.0,0.375,0.20833333333333331,20.0,1.0,0.0,1.0,0.0,9.0,1.0,15.0,10.0,14.0,3.0,0.0,6.0,1.0,8.0,410.0,2014107382.0,0.45,0.3,MIA,2014,14.0,11/13
2100,2014,11.0,11/16,HOU,CLE,4.0,42.0,46.0,2014-11/16-HOU,HOU,0.0,10.0,2014111602,24.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,12.0,11.0,22.0,4.0,1.0,6.0,2.0,0.0,7.0,434.0,2014105462.0,0.4166666666666667,0.25,26.0,1.0,0.0,1.0,0.0,11.0,1.0,18.0,11.0,16.0,6.0,0.0,5.0,1.0,8.0,382.0,2014107383.0,0.4230769230769231,0.19230769230769232,CLE,2014,23.0,11/16
2101,2014,11.0,11/16,MIN,CHI,2.5,46.5,49.0,2014-11/16-MIN,MIN,0.0,10.0,2014111601,23.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,9.0,14.0,6.0,0.0,4.0,1.0,0.0,7.0,370.0,2014105504.0,0.43478260869565216,0.17391304347826084,21.0,3.0,1.0,0.0,1.0,8.0,2.0,11.0,15.0,29.0,3.0,1.0,4.0,3.0,7.0,426.0,2014105643.0,0.3809523809523809,0.19047619047619047,CHI,2014,16.0,11/16
2102,2014,11.0,11/16,PHI,GB,5.5,55.5,61.0,2014-11/16-PHI,PHI,0.0,10.0,2014111603,25.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,8.0,31.0,5.0,1.0,6.0,4.0,0.0,7.0,522.0,2014107325.0,0.4,0.24,22.0,2.0,1.0,0.0,0.0,9.0,1.0,15.0,7.0,28.0,3.0,0.0,6.0,3.0,7.0,517.0,2014105646.0,0.4090909090909091,0.2727272727272727,GB,2014,8.0,11/16
2103,2014,11.0,11/16,KC,SEA,1.0,43.5,44.5,2014-11/16-KC,KC,0.0,10.0,2014111604,20.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,8.0,8.0,24.0,4.0,0.0,4.0,2.0,0.0,8.0,432.0,2014107444.0,0.4,0.2,19.0,2.0,0.0,0.0,0.0,8.0,1.0,10.0,8.0,18.0,3.0,1.0,5.0,2.0,8.0,379.0,2014107446.0,0.42105263157894735,0.2631578947368421,SEA,2014,6.0,11/16
2104,2014,11.0,11/16,CAR,ATL,2.5,47.0,49.5,2014-11/16-CAR,CAR,0.0,10.0,2014111600,23.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,7.0,18.0,5.0,0.0,6.0,2.0,0.0,8.0,420.0,2014106021.0,0.43478260869565216,0.2608695652173913,21.0,1.0,1.0,0.0,0.0,8.0,1.0,15.0,10.0,22.0,4.0,0.0,5.0,2.0,7.0,461.0,2014105641.0,0.3809523809523809,0.2380952380952381,ATL,2014,14.0,11/16
